Id. de la fila,Id. del pedido,Fecha del pedido,Fecha de envío,Fecha de facturacion,Año,Forma de envío,Id. del cliente,Nombre del cliente,Segmento,Ciudad,Estado,País,Región,Id. del producto,Categoría,Subcategoría,Nombre del producto,Venta,Cantidad,Descuento,Ganancia
8996,MX-2018-118374,27/9/2018,2/10/2018,9/10/2018,2018,Estándar,TN-21010,Tania Naranjo,Cliente,Itajaí,Santa Catarina,Brasil,Sur,MAT-GR-10003825,Material de oficina,Grapas,Stockwell Chinchetas  Al por mayor,438,5,0%,96
8997,MX-2018-118374,27/9/2018,2/10/2018,9/10/2018,2018,Estándar,TN-21010,Tania Naranjo,Cliente,Itajaí,Santa Catarina,Brasil,Sur,TEC-TE-10004109,Tecnología,Teléfonos,Samsung Teléfono de oficina  Tamaño completo,1.330,3,0%,412
9084,MX-2018-133746,27/10/2018,1/11/2018,8/11/2018,2018,Estándar,DL-13240,Dánae Lebrón,Pequeña empresa,Chapecó,Santa Catarina,Brasil,Sur,TEC-AC-10001711,Tecnología,Accesorios,Memorex Tarjeta de memoria  Negro,2.050,3,0%,533
9655,MX-2018-112179,29/12/2018,2/1/2019,9/1/2019,2019,Estándar,AL-10570,Alejo Lugo,Cliente,Itajaí,Santa Catarina,Brasil,Sur,MAT-SO-10004613,Material de oficina,Sobres,Jiffy Sobre de tipo Manila  Rojo,197,1,0%,98
9656,MX-2018-112179,29/12/2018,2/1/2019,9/1/2019,2019,Estándar,AL-10570,Alejo Lugo,Cliente,Itajaí,Santa Catarina,Brasil,Sur,MAT-SO-10002955,Material de oficina,Sobres,Kraft Cierre adhesivo  Rojo,1.121,7,0%,381
9657,MX-2018-112179,29/12/2018,2/1/2019,9/1/2019,2019,Estándar,AL-10570,Alejo Lugo,Cliente,Itajaí,Santa Catarina,Brasil,Sur,MAT-AL-10004624,Material de oficina,Almacenamiento,Smead Archivador móvil  Industrial,4.296,5,0%,1632
9658,MX-2018-112179,29/12/2018,2/1/2019,9/1/2019,2019,Estándar,AL-10570,Alejo Lugo,Cliente,Itajaí,Santa Catarina,Brasil,Sur,MAT-ET-10001967,Material de oficina,Etiquetas,Avery Etiquetas para carpetas de archivos  Ajustable,140,3,0%,64
9995,US-2017-164077,28/9/2017,2/10/2017,9/10/2017,2017,Estándar,CV-13000,Cristina Vázquez,Cliente,Araranguá,Santa Catarina,Brasil,Sur,MAT-SO-10004525,Material de oficina,Sobres,GlobeWeis Paquetes  Rojo,224,2,60%,-124
9996,US-2017-164077,28/9/2017,2/10/2017,9/10/2017,2017,Estándar,CV-13000,Cristina Vázquez,Cliente,Araranguá,Santa Catarina,Brasil,Sur,TEC-MÁ-10000627,Tecnología,Máquinas,Konica Impresora de tarjetas  Rojo,1.379,3,60%,-414
9997,US-2017-164077,28/9/2017,2/10/2017,9/10/2017,2017,Estándar,CV-13000,Cristina Vázquez,Cliente,Araranguá,Santa Catarina,Brasil,Sur,MAT-SU-10004877,Material de oficina,Suministros,Elite Cúter  Industrial,389,4,60%,-390
9998,US-2017-164077,28/9/2017,2/10/2017,9/10/2017,2017,Estándar,CV-13000,Cristina Vázquez,Cliente,Araranguá,Santa Catarina,Brasil,Sur,TEC-AC-10003096,Tecnología,Accesorios,Enermax Router  Blanco,1.366,2,60%,-1913
9999,US-2017-164077,28/9/2017,2/10/2017,9/10/2017,2017,Estándar,CV-13000,Cristina Vázquez,Cliente,Araranguá,Santa Catarina,Brasil,Sur,MAT-CA-10000216,Material de oficina,Carpetas,Wilson Jones Anillas  Duradero,48,3,60%,-38
10010,US-2017-113929,30/10/2017,3/11/2017,10/11/2017,2017,Rápido,TG-21055,Tamara González,Cliente,Indaial,Santa Catarina,Brasil,Sur,TEC-AC-10001940,Tecnología,Accesorios,Enermax Ratón  Negro,108,1,60%,-103
10011,US-2017-113929,30/10/2017,3/11/2017,10/11/2017,2017,Rápido,TG-21055,Tamara González,Cliente,Indaial,Santa Catarina,Brasil,Sur,MAT-SU-10002497,Material de oficina,Suministros,Acme Cúter  Rectangular,828,9,60%,-580
10038,US-2018-156293,6/5/2018,10/5/2018,17/5/2018,2018,Estándar,MR-18205,Mafalda Rojo,Empresa,Indaial,Santa Catarina,Brasil,Sur,MAT-GR-10000577,Material de oficina,Grapas,Accos Clips  Paquete de 12,180,5,60%,-184
10050,US-2018-124730,16/5/2018,16/5/2018,23/5/2018,2018,Mismo día,MR-18205,Mafalda Rojo,Empresa,Araranguá,Santa Catarina,Brasil,Sur,MOB-LI-10000054,Mobiliario,Librerías,Safco Librería clásica  Metal,3.501,3,60%,-3852
10057,US-2017-164868,24/7/2017,30/7/2017,6/8/2017,2017,Estándar,AR-11140,Antonio Rocha,Cliente,Indaial,Santa Catarina,Brasil,Sur,MOB-LI-10004868,Mobiliario,Librerías,Sauder Librería clásica  Negro,3.499,3,60%,-1137
10058,US-2017-164868,24/7/2017,30/7/2017,6/8/2017,2017,Estándar,AR-11140,Antonio Rocha,Cliente,Indaial,Santa Catarina,Brasil,Sur,MOB-MO-10002778,Mobiliario,Mobiliario,Deflect-O Bombilla  Negro,304,6,60%,-77
10084,US-2015-145177,20/4/2015,26/4/2015,3/5/2015,2015,Estándar,IR-16465,Isaías Rosales,Cliente,Araranguá,Santa Catarina,Brasil,Sur,MOB-LI-10000698,Mobiliario,Librerías,Dania Estante de esquina  Negro,2.304,7,60%,-2248
10085,US-2015-145177,20/4/2015,26/4/2015,3/5/2015,2015,Estándar,IR-16465,Isaías Rosales,Cliente,Araranguá,Santa Catarina,Brasil,Sur,TEC-AC-10000087,Tecnología,Accesorios,Enermax Memoria USB  Económico,221,2,60%,-316
10106,US-2017-167850,15/8/2017,19/8/2017,26/8/2017,2017,Rápido,AS-10330,Armando Sánchez,Cliente,Indaial,Santa Catarina,Brasil,Sur,MAT-EL-10000413,Material de oficina,Electrodomésticos,KitchenAid Frigorífico  Blanco,4.209,3,60%,-6313
10107,US-2017-167850,15/8/2017,19/8/2017,26/8/2017,2017,Rápido,AS-10330,Armando Sánchez,Cliente,Indaial,Santa Catarina,Brasil,Sur,MAT-SO-10000114,Material de oficina,Sobres,Jiffy Paquetes  Plateado,739,7,60%,-776
10108,US-2017-167850,15/8/2017,19/8/2017,26/8/2017,2017,Rápido,AS-10330,Armando Sánchez,Cliente,Indaial,Santa Catarina,Brasil,Sur,MAT-GR-10004002,Material de oficina,Grapas,Accos Cintas de goma  Metal,134,3,60%,-104
10128,US-2017-160913,16/10/2017,20/10/2017,27/10/2017,2017,Estándar,LF-17500,Leticia Flórez,Cliente,Araranguá,Santa Catarina,Brasil,Sur,TEC-MÁ-10000656,Tecnología,Máquinas,Panasonic Impresora de tarjetas  Duradero,1.392,3,60%,-870
10129,US-2017-160913,16/10/2017,20/10/2017,27/10/2017,2017,Estándar,LF-17500,Leticia Flórez,Cliente,Araranguá,Santa Catarina,Brasil,Sur,MAT-CA-10000744,Material de oficina,Carpetas,Wilson Jones Carpeta  Duradero,116,3,60%,-154
10174,US-2017-156713,21/12/2017,23/12/2017,30/12/2017,2017,Urgente,CB-12730,Claudio Bañuelos,Cliente,Indaial,Santa Catarina,Brasil,Sur,MAT-SO-10003971,Material de oficina,Sobres,Jiffy Paquetes  50,297,3,60%,-268
10175,US-2017-156713,21/12/2017,23/12/2017,30/12/2017,2017,Urgente,CB-12730,Claudio Bañuelos,Cliente,Indaial,Santa Catarina,Brasil,Sur,MOB-SI-10004460,Mobiliario,Sillas,Harbour Creations Taburete  2,486,1,60%,-571
10176,US-2017-156713,21/12/2017,23/12/2017,30/12/2017,2017,Urgente,CB-12730,Claudio Bañuelos,Cliente,Indaial,Santa Catarina,Brasil,Sur,TEC-CO-10003143,Tecnología,Copiadoras,Sharp Fotocopiadora personal  2,637,2,60%,-259
10177,US-2017-156713,21/12/2017,23/12/2017,30/12/2017,2017,Urgente,CB-12730,Claudio Bañuelos,Cliente,Indaial,Santa Catarina,Brasil,Sur,MOB-ME-10001159,Mobiliario,Mesas,Bevis Mesa de conferencias  Montada,7.402,3,60%,-4071
10178,US-2017-156713,21/12/2017,23/12/2017,30/12/2017,2017,Urgente,CB-12730,Claudio Bañuelos,Cliente,Indaial,Santa Catarina,Brasil,Sur,MOB-ME-10001268,Mobiliario,Mesas,Hon Mesa de conferencias  Negro,4.915,2,60%,-5037
10179,US-2017-156713,21/12/2017,23/12/2017,30/12/2017,2017,Urgente,CB-12730,Claudio Bañuelos,Cliente,Indaial,Santa Catarina,Brasil,Sur,TEC-TE-10001320,Tecnología,Teléfonos,Motorola Base de audio  Azul,1.387,3,60%,-1075
10180,US-2017-156713,21/12/2017,23/12/2017,30/12/2017,2017,Urgente,CB-12730,Claudio Bañuelos,Cliente,Indaial,Santa Catarina,Brasil,Sur,TEC-AC-10002523,Tecnología,Accesorios,Memorex Memoria USB  Negro,79,1,60%,-22
10182,US-2016-135790,16/2/2016,22/2/2016,29/2/2016,2016,Estándar,AP-11485,Aniceto Pérez,Pequeña empresa,Indaial,Santa Catarina,Brasil,Sur,MAT-SO-10004273,Material de oficina,Sobres,Ames Sobres de uso interno  Rojo,519,4,60%,-351
10203,US-2018-104682,28/10/2018,1/11/2018,8/11/2018,2018,Estándar,DG-13435,Diana García,Cliente,Araranguá,Santa Catarina,Brasil,Sur,MAT-CA-10004714,Material de oficina,Carpetas,Ibico Anillas  Transparente,34,2,60%,-16
10246,US-2016-120187,23/5/2016,29/5/2016,5/6/2016,2016,Estándar,NL-19300,Nelson Limón,Cliente,Araranguá,Santa Catarina,Brasil,Sur,MAT-ET-10000626,Material de oficina,Etiquetas,Smead Etiquetas para documentos legales  Blanco,207,7,60%,-311
10251,US-2017-122987,5/7/2017,9/7/2017,16/7/2017,2017,Estándar,IÁ-16285,Irene Álamo,Pequeña empresa,Indaial,Santa Catarina,Brasil,Sur,MAT-PA-10001083,Material de oficina,Papel,Eaton Resma  Reciclado,494,7,60%,-322
10267,US-2015-157917,8/10/2015,11/10/2015,18/10/2015,2015,Rápido,JP-16975,Julia Paredes,Pequeña empresa,Araranguá,Santa Catarina,Brasil,Sur,MAT-AR-10003063,Material de oficina,Arte,Sanford Rotuladores  Metal,131,2,60%,-134
10269,US-2018-109967,20/11/2018,25/11/2018,2/12/2018,2018,Estándar,IC-16405,Iris Casares,Pequeña empresa,Araranguá,Santa Catarina,Brasil,Sur,MOB-MO-10004148,Mobiliario,Mobiliario,Advantus Bombilla  Premium,150,3,60%,-224
10282,US-2017-139409,3/9/2017,8/9/2017,15/9/2017,2017,Estándar,DB-13330,Darío Briones,Cliente,Indaial,Santa Catarina,Brasil,Sur,MAT-PA-10000045,Material de oficina,Papel,Enermax Cuaderno  Paquete de 12,522,6,60%,-470
1104,US-2016-142699,29/1/2016,5/2/2016,12/2/2016,2016,Estándar,AM-11365,Araceli Manzanares,Empresa,Portmore,Santa Caterina,Jamaica,Caribe,MOB-SI-10000486,Mobiliario,Sillas,Novimex Silla plegable  Rojo,1.645,3,0%,0
1105,US-2016-142699,29/1/2016,5/2/2016,12/2/2016,2016,Estándar,AM-11365,Araceli Manzanares,Empresa,Portmore,Santa Caterina,Jamaica,Caribe,MOB-MO-10000894,Mobiliario,Mobiliario,Eldon Bombilla  Premium,318,2,0%,86
1106,US-2016-142699,29/1/2016,5/2/2016,12/2/2016,2016,Estándar,AM-11365,Araceli Manzanares,Empresa,Portmore,Santa Caterina,Jamaica,Caribe,TEC-TE-10000541,Tecnología,Teléfonos,Apple Teléfono de oficina  Azul,2.176,5,0%,500
1107,US-2016-142699,29/1/2016,5/2/2016,12/2/2016,2016,Estándar,AM-11365,Araceli Manzanares,Empresa,Portmore,Santa Caterina,Jamaica,Caribe,TEC-CO-10004640,Tecnología,Copiadoras,Brother Fax  2,6.358,3,0%,624
1108,US-2016-142699,29/1/2016,5/2/2016,12/2/2016,2016,Estándar,AM-11365,Araceli Manzanares,Empresa,Portmore,Santa Caterina,Jamaica,Caribe,MAT-SU-10003038,Material de oficina,Suministros,Elite Abrecartas  Acero,712,4,0%,0
1109,US-2016-142699,29/1/2016,5/2/2016,12/2/2016,2016,Estándar,AM-11365,Araceli Manzanares,Empresa,Portmore,Santa Caterina,Jamaica,Caribe,MAT-CA-10001628,Material de oficina,Carpetas,Avery Perforador  Reciclado,376,2,0%,30
1110,US-2016-142699,29/1/2016,5/2/2016,12/2/2016,2016,Estándar,AM-11365,Araceli Manzanares,Empresa,Portmore,Santa Caterina,Jamaica,Caribe,MOB-SI-10000771,Mobiliario,Sillas,Hon Mecedora  Ajustable,2.662,3,0%,53
2557,MX-2017-135664,9/12/2017,13/12/2017,20/12/2017,2017,Estándar,BT-11710,Baltasar Téllez,Cliente,Spanish Town,Santa Caterina,Jamaica,Caribe,MAT-AL-10003920,Material de oficina,Almacenamiento,Tenex Estanterías  Tamaño completo,1.823,5,0%,473
2558,MX-2017-135664,9/12/2017,13/12/2017,20/12/2017,2017,Estándar,BT-11710,Baltasar Téllez,Cliente,Spanish Town,Santa Caterina,Jamaica,Caribe,TEC-TE-10004444,Tecnología,Teléfonos,Samsung Teléfono inteligente  Azul,822,1,0%,255
2559,MX-2017-135664,9/12/2017,13/12/2017,20/12/2017,2017,Estándar,BT-11710,Baltasar Téllez,Cliente,Spanish Town,Santa Caterina,Jamaica,Caribe,MOB-MO-10001390,Mobiliario,Mobiliario,Advantus Tope para puertas  Surtido,902,3,0%,198
3388,MX-2017-102764,26/6/2017,28/6/2017,5/7/2017,2017,Urgente,AG-11095,Ania Gámez,Empresa,Spanish Town,Santa Caterina,Jamaica,Caribe,MAT-ET-10001360,Material de oficina,Etiquetas,Harbour Creations Etiquetas para documentos legales  Rojo,215,3,0%,105
3757,MX-2018-162593,2/4/2018,9/4/2018,16/4/2018,2018,Estándar,CF-12985,Cristóbal Figueroa,Cliente,Spanish Town,Santa Caterina,Jamaica,Caribe,MAT-AR-10001930,Material de oficina,Arte,Binney & Smith Libreta de dibujo  Al por mayor,311,1,0%,155
3758,MX-2018-162593,2/4/2018,9/4/2018,16/4/2018,2018,Estándar,CF-12985,Cristóbal Figueroa,Cliente,Spanish Town,Santa Caterina,Jamaica,Caribe,MAT-PA-10003624,Material de oficina,Papel,Eaton Cuaderno  Premium,709,4,0%,290
3852,MX-2017-133312,26/7/2017,29/7/2017,5/8/2017,2017,Urgente,JB-16690,Jennifer Botello,Empresa,Portmore,Santa Caterina,Jamaica,Caribe,MAT-SU-10003075,Material de oficina,Suministros,Kleencut Cúter  Azul,693,3,0%,305
3853,MX-2017-133312,26/7/2017,29/7/2017,5/8/2017,2017,Urgente,JB-16690,Jennifer Botello,Empresa,Portmore,Santa Caterina,Jamaica,Caribe,MOB-MO-10003508,Mobiliario,Mobiliario,Rubvermaid Bandeja apiladora  Surtido,840,5,0%,67
3854,MX-2017-133312,26/7/2017,29/7/2017,5/8/2017,2017,Urgente,JB-16690,Jennifer Botello,Empresa,Portmore,Santa Caterina,Jamaica,Caribe,MAT-EL-10000930,Material de oficina,Electrodomésticos,KitchenAid Molinillo de café  Plateado,950,2,0%,38
5045,MX-2017-161326,27/10/2017,30/10/2017,6/11/2017,2017,Urgente,ÓA-19735,Óscar Alba,Cliente,Portmore,Santa Caterina,Jamaica,Caribe,MAT-EL-10002503,Material de oficina,Electrodomésticos,Hamilton Beach Microondas  Plateado,3.777,2,0%,868
5420,MX-2018-131072,15/1/2018,20/1/2018,27/1/2018,2018,Rápido,GF-15445,Guillermina Farías,Cliente,Portmore,Santa Caterina,Jamaica,Caribe,MOB-ME-10002200,Mobiliario,Mesas,Lesro Mesa de formación  Negro,5.376,3,0%,1344
5421,MX-2018-131072,15/1/2018,20/1/2018,27/1/2018,2018,Rápido,GF-15445,Guillermina Farías,Cliente,Portmore,Santa Caterina,Jamaica,Caribe,MAT-ET-10004247,Material de oficina,Etiquetas,Avery Etiquetas para carpetas de archivos  Duradero,127,2,0%,18
5524,MX-2016-147053,1/7/2016,6/7/2016,13/7/2016,2016,Rápido,FM-14785,Flora Montes,Pequeña empresa,Portmore,Santa Caterina,Jamaica,Caribe,MOB-SI-10000823,Mobiliario,Sillas,Hon Silla de playa  2,1.264,4,0%,366
6362,MX-2017-144547,1/10/2017,5/10/2017,12/10/2017,2017,Estándar,FL-14845,Francisco Loera,Cliente,Spanish Town,Santa Caterina,Jamaica,Caribe,MAT-PA-10003624,Material de oficina,Papel,Eaton Cuaderno  Premium,709,4,0%,290
6363,MX-2017-144547,1/10/2017,5/10/2017,12/10/2017,2017,Estándar,FL-14845,Francisco Loera,Cliente,Spanish Town,Santa Caterina,Jamaica,Caribe,MAT-SU-10001629,Material de oficina,Suministros,Kleencut Cizallas  Rectangular,1.449,5,0%,565
7153,MX-2017-123694,26/9/2017,1/10/2017,8/10/2017,2017,Estándar,MA-18685,María Acosta,Pequeña empresa,Portmore,Santa Caterina,Jamaica,Caribe,MOB-SI-10002369,Mobiliario,Sillas,Novimex Silla de playa  Negro,1.741,6,0%,766
8128,MX-2015-159856,10/12/2015,14/12/2015,21/12/2015,2015,Estándar,NC-19270,Nerea Colunga,Empresa,Spanish Town,Santa Caterina,Jamaica,Caribe,MAT-CA-10001605,Material de oficina,Carpetas,Cardinal Anillas  Económico,71,2,0%,2
8555,MX-2015-118234,25/12/2015,29/12/2015,5/1/2016,2016,Rápido,AY-11440,Asunción Ybarra,Cliente,Portmore,Santa Caterina,Jamaica,Caribe,MAT-CA-10000941,Material de oficina,Carpetas,Ibico Separadores  Duradero,625,9,0%,56
8858,MX-2015-115686,5/11/2015,9/11/2015,16/11/2015,2015,Estándar,ES-14290,Eduardo Sierra,Pequeña empresa,Spanish Town,Santa Caterina,Jamaica,Caribe,MAT-ET-10002258,Material de oficina,Etiquetas,Novimex Etiquetas para carpetas de archivos  Blanco,275,5,0%,8
8859,MX-2015-115686,5/11/2015,9/11/2015,16/11/2015,2015,Estándar,ES-14290,Eduardo Sierra,Pequeña empresa,Spanish Town,Santa Caterina,Jamaica,Caribe,MOB-LI-10000231,Mobiliario,Librerías,Ikea Librería clásica  Blanco,13.809,5,0%,3037
8860,MX-2015-115686,5/11/2015,9/11/2015,16/11/2015,2015,Estándar,ES-14290,Eduardo Sierra,Pequeña empresa,Spanish Town,Santa Caterina,Jamaica,Caribe,MOB-MO-10001880,Mobiliario,Mobiliario,Rubvermaid Marco de foto  Duradero,1.301,4,0%,572
9153,MX-2017-154270,3/10/2017,8/10/2017,15/10/2017,2017,Estándar,FP-14605,Flavia Pelayo,Cliente,Spanish Town,Santa Caterina,Jamaica,Caribe,MOB-LI-10000370,Mobiliario,Librerías,Sauder Biblioteca  Convencional,12.921,5,0%,1550
9441,MX-2018-137204,18/8/2018,25/8/2018,1/9/2018,2018,Estándar,MT-18235,Maya Tapia,Empresa,Portmore,Santa Caterina,Jamaica,Caribe,TEC-TE-10004681,Tecnología,Teléfonos,Samsung Auriculares  Tamaño completo,2.483,5,0%,1241
9442,MX-2018-137204,18/8/2018,25/8/2018,1/9/2018,2018,Estándar,MT-18235,Maya Tapia,Empresa,Portmore,Santa Caterina,Jamaica,Caribe,MAT-GR-10004152,Material de oficina,Grapas,Stockwell Clips  Al por mayor,180,2,0%,61
2354,MX-2018-146843,22/4/2018,24/4/2018,1/5/2018,2018,Rápido,NB-19135,Nadia Badillo,Pequeña empresa,Santa Cruz de la Sierra,Santa Cruz,Bolivia,Sur,MAT-GR-10004448,Material de oficina,Grapas,OIC Cintas de goma  Metal,229,2,0%,110
2355,MX-2018-146843,22/4/2018,24/4/2018,1/5/2018,2018,Rápido,NB-19135,Nadia Badillo,Pequeña empresa,Santa Cruz de la Sierra,Santa Cruz,Bolivia,Sur,TEC-TE-10001353,Tecnología,Teléfonos,Cisco Teléfono inteligente  Azul,3.693,4,0%,1440
2356,MX-2018-146843,22/4/2018,24/4/2018,1/5/2018,2018,Rápido,NB-19135,Nadia Badillo,Pequeña empresa,Santa Cruz de la Sierra,Santa Cruz,Bolivia,Sur,TEC-TE-10001443,Tecnología,Teléfonos,Cisco Amplificador de señal  Al por mayor,7.090,7,0%,921
2357,MX-2018-146843,22/4/2018,24/4/2018,1/5/2018,2018,Rápido,NB-19135,Nadia Badillo,Pequeña empresa,Santa Cruz de la Sierra,Santa Cruz,Bolivia,Sur,MAT-EL-10001036,Material de oficina,Electrodomésticos,Hamilton Beach Tostadora  Rojo,1.150,3,0%,80
3612,MX-2017-118255,5/9/2017,9/9/2017,16/9/2017,2017,Rápido,SG-20755,Serafín Girón,Empresa,Santa Cruz de la Sierra,Santa Cruz,Bolivia,Sur,MOB-SI-10002932,Mobiliario,Sillas,Office Star Taburete  Negro,1.143,1,0%,69
3726,MX-2018-156650,8/3/2018,12/3/2018,19/3/2018,2018,Estándar,KA-17350,Kristina Arroyo,Cliente,Santa Cruz de la Sierra,Santa Cruz,Bolivia,Sur,MAT-GR-10003825,Material de oficina,Grapas,Stockwell Chinchetas  Al por mayor,175,2,0%,38
3727,MX-2018-156650,8/3/2018,12/3/2018,19/3/2018,2018,Estándar,KA-17350,Kristina Arroyo,Cliente,Santa Cruz de la Sierra,Santa Cruz,Bolivia,Sur,MAT-SO-10003264,Material de oficina,Sobres,Cameo Sobre empresarial  Rojo,273,2,0%,126
3728,MX-2018-156650,8/3/2018,12/3/2018,19/3/2018,2018,Estándar,KA-17350,Kristina Arroyo,Cliente,Santa Cruz de la Sierra,Santa Cruz,Bolivia,Sur,MOB-SI-10002977,Mobiliario,Sillas,Hon Estora  Rojo,1.111,3,0%,244
7362,MX-2017-148523,21/12/2017,25/12/2017,1/1/2018,2018,Estándar,AR-11335,Adriana Rocha,Pequeña empresa,Santa Cruz de la Sierra,Santa Cruz,Bolivia,Sur,MAT-PA-10000447,Material de oficina,Papel,SanDisk Material de oficina  Reciclado,1.611,5,0%,289
7504,MX-2017-142405,29/9/2017,1/10/2017,8/10/2017,2017,Urgente,SC-20665,Salomé Castillo,Pequeña empresa,Santa Cruz de la Sierra,Santa Cruz,Bolivia,Sur,MAT-SU-10004634,Material de oficina,Suministros,Kleencut Abrecartas  Industrial,956,5,0%,248
8660,MX-2017-102813,18/6/2017,19/6/2017,26/6/2017,2017,Urgente,OM-19780,Osvaldo Montano,Cliente,Santa Cruz de la Sierra,Santa Cruz,Bolivia,Sur,TEC-AC-10002557,Tecnología,Accesorios,SanDisk Teclado  Programable,4.979,9,0%,1692
292,MX-2017-162481,12/4/2017,17/4/2017,24/4/2017,2017,Estándar,LC-17965,Lola Crespo,Empresa,San Justo,Santa Fe,Argentina,Sur,TEC-TE-10000454,Tecnología,Teléfonos,Cisco Teléfono de oficina  Al por mayor,1.611,5,40%,26
795,US-2017-162068,6/1/2017,10/1/2017,17/1/2017,2017,Estándar,SA-20920,Sofía Alba,Cliente,Avellaneda,Santa Fe,Argentina,Sur,MOB-SI-10002108,Mobiliario,Sillas,Novimex Silla plegable  2,1.014,3,40%,-271
796,US-2017-162068,6/1/2017,10/1/2017,17/1/2017,2017,Estándar,SA-20920,Sofía Alba,Cliente,Avellaneda,Santa Fe,Argentina,Sur,MAT-SO-10000133,Material de oficina,Sobres,GlobeWeis Sobre de tipo Manila  Reciclado,314,3,40%,-194
1122,US-2018-101651,21/8/2018,21/8/2018,28/8/2018,2018,Mismo día,SP-20695,Sabino Pérez,Empresa,Rosario,Santa Fe,Argentina,Sur,MOB-LI-10002379,Mobiliario,Librerías,Bush Biblioteca  Convencional,13.116,9,40%,-3061
1123,US-2018-101651,21/8/2018,21/8/2018,28/8/2018,2018,Mismo día,SP-20695,Sabino Pérez,Empresa,Rosario,Santa Fe,Argentina,Sur,MAT-AL-10003376,Material de oficina,Almacenamiento,Smead Caja  Industrial,405,9,40%,-216
1124,US-2018-101651,21/8/2018,21/8/2018,28/8/2018,2018,Mismo día,SP-20695,Sabino Pérez,Empresa,Rosario,Santa Fe,Argentina,Sur,TEC-AC-10001538,Tecnología,Accesorios,Enermax Teclado  Negro,669,2,40%,67
1125,US-2018-101651,21/8/2018,21/8/2018,28/8/2018,2018,Mismo día,SP-20695,Sabino Pérez,Empresa,Rosario,Santa Fe,Argentina,Sur,MAT-AL-10004986,Material de oficina,Almacenamiento,Eldon Casilleros  Industrial,6.348,8,40%,-741
1335,US-2017-126158,16/3/2017,16/3/2017,23/3/2017,2017,Mismo día,LN-17680,Lucas Nazario,Pequeña empresa,Rosario,Santa Fe,Argentina,Sur,MAT-CA-10004470,Material de oficina,Carpetas,Ibico Carpeta  Reciclado,63,2,70%,-66
1357,MX-2018-153899,20/8/2018,27/8/2018,3/9/2018,2018,Estándar,BC-12190,Buenaventura Caldera,Cliente,Rosario,Santa Fe,Argentina,Sur,MAT-SO-10003866,Material de oficina,Sobres,GlobeWeis Paquetes  Plateado,819,5,40%,0
1572,US-2016-102484,24/10/2016,30/10/2016,6/11/2016,2016,Estándar,ÓA-19750,Óscar Armendáriz,Cliente,Santa Fe,Santa Fe,Argentina,Sur,MAT-AL-10003830,Material de oficina,Almacenamiento,Tenex Archivador móvil  Industrial,1.615,3,40%,-296
2098,MX-2017-150889,28/9/2017,5/10/2017,12/10/2017,2017,Estándar,DB-13330,Darío Briones,Cliente,Avellaneda,Santa Fe,Argentina,Sur,MOB-SI-10002564,Mobiliario,Sillas,Novimex Silla plegable  Negro,638,2,40%,53
2169,US-2016-135034,5/9/2016,10/9/2016,17/9/2016,2016,Estándar,TO-21040,Teresa Olivera,Pequeña empresa,Avellaneda,Santa Fe,Argentina,Sur,MAT-AR-10002464,Material de oficina,Arte,Boston Subrayadores  Metal,242,3,40%,-81
2170,US-2016-135034,5/9/2016,10/9/2016,17/9/2016,2016,Estándar,TO-21040,Teresa Olivera,Pequeña empresa,Avellaneda,Santa Fe,Argentina,Sur,TEC-TE-10000267,Tecnología,Teléfonos,Nokia Amplificador de señal  Azul,2.184,4,40%,-655
2587,US-2018-153381,25/12/2018,31/12/2018,7/1/2019,2019,Estándar,AV-11275,Ari Verduzco,Empresa,Rosario,Santa Fe,Argentina,Sur,MAT-AR-10001179,Material de oficina,Arte,Boston Rotuladores  Azul,527,5,40%,-124
2904,US-2016-142216,25/4/2016,1/5/2016,8/5/2016,2016,Estándar,AB-10180,Adela Blanco,Pequeña empresa,San Justo,Santa Fe,Argentina,Sur,MOB-MO-10002504,Mobiliario,Mobiliario,Deflect-O Bandeja apiladora  Negro,506,5,40%,-329
2905,US-2016-142216,25/4/2016,1/5/2016,8/5/2016,2016,Estándar,AB-10180,Adela Blanco,Pequeña empresa,San Justo,Santa Fe,Argentina,Sur,MAT-SO-10000937,Material de oficina,Sobres,GlobeWeis Cierre adhesivo  Plateado,381,4,40%,-51
2946,US-2017-130092,26/4/2017,26/4/2017,3/5/2017,2017,Mismo día,JT-16855,Jonás Toro,Empresa,San Justo,Santa Fe,Argentina,Sur,MAT-CA-10000941,Material de oficina,Carpetas,Ibico Separadores  Duradero,104,5,70%,-212
2947,US-2017-130092,26/4/2017,26/4/2017,3/5/2017,2017,Mismo día,JT-16855,Jonás Toro,Empresa,San Justo,Santa Fe,Argentina,Sur,MOB-SI-10001060,Mobiliario,Sillas,Harbour Creations Silla plegable  Ajustable,2.409,6,40%,-1446
